engine_id,cycle,RUL,anomaly,s2,s3,s4,s7,s11,s12,s15
89,53,164,0,641.92,1585.25,1407.35,554.09,47.01,522.04,8.4171
89,54,163,0,643.16,1586.37,1403.94,553.55,47.47,522.24,8.4142
89,55,162,0,642.19,1586.53,1401.24,553.96,47.39,521.81,8.4163
89,56,161,0,641.77,1585.72,1401.47,554.44,47.2,522.51,8.4199
89,57,160,0,642.43,1591.5,1393.35,553.43,47.51,521.48,8.4126
89,58,159,0,642.38,1582.59,1398.58,554.26,47.3,522.4,8.4289
89,59,158,0,642.94,1589.83,1407.15,554.04,47.23,521.79,8.3836
89,60,157,0,642.06,1588.33,1397.54,554.15,47.39,521.79,8.3928
89,61,156,0,641.97,1587.42,1396.75,553.44,47.46,521.88,8.4144
89,62,155,0,642.86,1584.09,1401.04,554.49,47.06,522.18,8.3839
89,63,154,0,642.44,1587.58,1407.82,554.2,47.28,522.17,8.4058
89,64,153,0,641.98,1592.33,1404.65,554.26,47.17,522.4,8.3968
89,65,152,0,642.45,1583.77,1395.68,553.56,47.35,522.13,8.4023
89,66,151,0,642.53,1581.34,1401.28,554.39,47.47,521.45,8.4216
89,67,150,0,642.44,1574.96,1408.12,553.76,47.28,522.01,8.4284
89,68,149,0,642.51,1583.34,1400.79,554.36,47.4,522.34,8.4221
89,69,148,0,641.87,1589.89,1404.66,553.34,47.45,522.17,8.4071
89,70,147,0,642.42,1587.75,1398.97,554.47,47.44,522.23,8.4409
89,71,146,0,642.23,1589.98,1402.57,554.36,47.26,522.41,8.395
89,72,145,0,642.21,1583.02,1400.94,554.92,47.34,521.96,8.4521
89,73,144,0,641.97,1584.99,1402.35,554.79,47.35,522.39,8.4188
89,74,143,0,642.44,1587.73,1400.98,553.81,47.51,522.16,8.4284
89,75,142,0,642.37,1591.54,1400.25,554.27,47.33,521.98,8.397
89,76,141,0,641.72,1591.84,1403.63,553.72,47.43,522.02,8.3848
89,77,140,0,642.9,1589.5,1400.98,554.7,47.31,521.88,8.3961
89,78,139,0,641.86,1582.7,1403.13,553.54,47.34,522.16,8.3901
89,79,138,0,641.89,1585.48,1402.01,553.83,47.15,522.01,8.4009
89,80,137,0,642.45,1589.6,1398.8,553.41,47.27,521.83,8.4007
89,81,136,0,642.44,1580.42,1400.64,554.67,47.36,522.63,8.4341
89,82,135,0,642.69,1586.06,1399.54,554.27,47.25,522.81,8.4409
89,83,134,0,642.54,1583.62,1405.16,553.5,47.49,521.67,8.426
89,84,133,0,642.4,1580.86,1406.15,554.26,47.39,521.72,8.4179
89,85,132,0,642.08,1588.36,1401.67,554.39,47.28,521.72,8.4005
89,86,131,0,641.97,1581.08,1407.93,554.31,47.34,521.29,8.3977
89,87,130,0,642.41,1587.55,1400.1,553.67,47.38,522.3,8.4077
89,88,129,0,642.39,1583.06,1402.09,553.78,47.51,521.67,8.4182
89,89,128,0,641.9,1583.66,1402.83,553.66,47.19,521.89,8.4067
89,90,127,0,642.5,1586.44,1410.97,553.84,47.38,521.54,8.4202
89,91,126,0,642.21,1586.37,1398.48,553.94,47.21,521.98,8.4091
89,92,125,0,642.27,1579.97,1400.86,553.83,47.46,521.69,8.4204
89,93,124,0,642.23,1579.12,1397.37,554.48,47.54,521.83,8.3971
89,94,123,0,642.48,1579.36,1404.4,553.93,47.38,522.13,8.4246
89,95,122,0,642.47,1581.97,1399.86,553.78,47.39,522.48,8.4061
89,96,121,0,642.28,1582.75,1397.01,554.18,47.43,521.42,8.4236
89,97,120,0,642.56,1588.62,1405.94,554.46,47.44,521.96,8.4139
89,98,119,0,642.43,1580.15,1398.86,553.15,47.32,521.68,8.3937
89,99,118,0,642.55,1586.23,1407.23,554.6,47.27,522.07,8.421
89,100,117,0,642.4,1590.67,1406.01,553.12,47.28,522.0,8.4465
89,101,116,0,641.99,1591.6,1404.97,554.16,47.31,521.36,8.3821
89,102,115,0,642.5,1587.82,1401.33,554.65,47.2,522.21,8.4432
89,103,114,0,642.48,1586.36,1400.0,553.64,47.38,521.65,8.3972
89,104,113,0,642.45,1586.13,1396.74,554.1,47.24,521.6,8.3752
89,105,112,0,642.53,1585.83,1402.04,553.77,47.35,521.76,8.4324
89,106,111,0,642.47,1589.72,1403.95,554.0,47.34,522.07,8.4272
89,107,110,0,642.21,1590.34,1392.21,553.72,47.43,522.05,8.3985
89,108,109,0,642.18,1584.0,1395.28,554.36,47.33,522.44,8.4126
89,109,108,0,642.46,1588.38,1407.86,553.87,47.26,522.28,8.4099
89,110,107,0,642.62,1589.47,1403.03,553.87,47.59,521.17,8.4132
89,111,106,0,642.19,1586.77,1397.86,553.29,47.28,521.67,8.4296
89,112,105,0,642.8,1584.58,1398.94,553.74,47.48,521.5,8.4361
89,113,104,0,641.48,1587.88,1408.01,553.61,47.39,522.09,8.4808
89,114,103,0,642.79,1593.25,1407.14,554.35,47.27,522.14,8.431
89,115,102,0,642.18,1584.51,1408.31,554.26,47.3,522.02,8.4279
89,116,101,0,642.15,1592.32,1407.02,553.21,47.56,521.66,8.4257
89,117,100,0,642.69,1582.62,1410.13,554.25,47.5,521.81,8.4311
89,118,99,0,642.75,1582.44,1407.46,553.73,47.54,522.0,8.3756
89,119,98,0,643.09,1592.41,1407.33,553.82,47.59,521.67,8.4236
89,120,97,0,642.83,1592.85,1403.8,553.64,47.33,522.13,8.4485
89,121,96,0,642.04,1597.54,1396.92,553.77,47.28,521.71,8.3942
89,122,95,0,642.63,1589.39,1400.47,554.17,47.47,521.56,8.4294
89,123,94,0,642.64,1595.56,1409.84,553.95,47.35,522.47,8.4124
89,124,93,0,642.93,1588.93,1399.63,553.86,47.3,522.03,8.4409
89,125,92,0,642.59,1592.14,1406.65,554.23,47.38,521.53,8.4265
89,126,91,0,642.1,1587.55,1406.45,553.56,47.41,521.29,8.4398
89,127,90,0,642.17,1589.51,1393.55,553.63,47.27,522.01,8.4392
89,128,89,0,642.46,1592.86,1400.17,553.52,47.45,522.47,8.4142
89,129,88,0,642.26,1587.92,1408.47,553.4,47.65,521.69,8.4163
89,130,87,0,642.15,1586.88,1406.42,553.56,47.52,521.88,8.4201
89,131,86,0,642.61,1595.31,1408.21,553.75,47.45,521.61,8.4309
89,132,85,0,642.57,1589.95,1398.95,554.19,47.31,521.86,8.4419
89,133,84,0,642.31,1589.52,1408.33,553.28,47.45,521.82,8.4411
89,134,83,0,642.31,1589.34,1401.12,553.43,47.57,521.64,8.4512
89,135,82,0,642.51,1597.43,1407.12,553.55,47.45,522.19,8.4245
89,136,81,0,642.94,1593.53,1401.05,553.4,47.54,521.26,8.4138
89,137,80,0,642.49,1587.62,1409.92,554.04,47.35,522.41,8.4342
89,138,79,0,642.62,1592.13,1404.76,553.51,47.35,521.58,8.449
89,139,78,0,642.81,1592.74,1410.58,553.18,47.3,521.33,8.4642
89,140,77,0,642.23,1588.5,1408.7,553.49,47.44,521.41,8.4321
89,141,76,0,643.17,1583.37,1407.7,553.86,47.48,521.6,8.4072
89,142,75,0,642.52,1591.24,1407.0,553.41,47.32,521.55,8.4276
89,143,74,0,642.5,1590.65,1411.09,552.75,47.51,521.81,8.4626
89,144,73,0,642.59,1594.79,1401.75,552.88,47.35,521.64,8.4115
89,145,72,0,643.03,1587.32,1404.87,553.45,47.58,521.51,8.4203
89,146,71,0,642.94,1589.76,1407.33,553.52,47.44,521.61,8.44
89,147,70,0,642.1,1590.36,1412.8,553.0,47.37,521.74,8.4431
89,148,69,0,642.93,1590.55,1406.1,553.96,47.59,521.63,8.4309
89,149,68,0,642.21,1595.17,1409.19,552.89,47.63,520.94,8.4729
89,150,67,0,642.42,1588.46,1407.3,554.04,47.37,521.57,8.4445
89,151,66,0,642.26,1589.39,1416.09,553.51,47.69,521.47,8.4758
89,152,65,0,642.78,1586.34,1412.42,553.4,47.57,521.38,8.4132
89,153,64,0,642.77,1596.33,1405.23,552.89,47.41,521.63,8.4832
89,154,63,0,642.54,1589.48,1409.63,553.04,47.54,520.99,8.4776
89,155,62,0,643.12,1591.02,1410.64,552.79,47.6,521.35,8.4671
89,156,61,0,642.47,1596.3,1412.99,553.83,47.54,521.44,8.4524
89,157,60,0,642.77,1585.99,1407.43,553.07,47.48,521.38,8.4869
89,158,59,0,642.85,1591.97,1404.28,553.24,47.52,521.81,8.4285
89,159,58,0,643.08,1588.0,1405.65,553.09,47.5,521.48,8.4672
89,160,57,0,642.59,1593.75,1414.31,553.52,47.56,521.26,8.4591
89,161,56,0,642.77,1586.75,1409.53,553.98,47.67,521.29,8.4503
89,162,55,0,642.8,1598.31,1409.93,552.82,47.7,520.74,8.4455
89,163,54,0,642.63,1595.61,1408.92,553.83,47.76,521.04,8.3982
89,164,53,0,642.64,1595.04,1408.08,553.33,47.63,521.52,8.4378
89,165,52,0,643.01,1590.95,1412.88,552.69,47.45,520.71,8.4619
89,166,51,0,642.84,1587.42,1416.37,553.45,47.67,521.54,8.4397
89,167,50,0,642.83,1588.6,1416.69,553.05,47.62,521.4,8.4681
89,168,49,0,642.96,1587.56,1409.55,553.04,47.56,521.11,8.4257
89,169,48,0,642.69,1595.49,1412.11,553.06,47.64,521.06,8.4671
89,170,47,0,643.09,1594.1,1408.05,553.16,47.8,521.23,8.4625
89,171,46,0,642.92,1599.61,1415.33,553.84,47.7,520.99,8.4381
89,172,45,0,642.87,1590.45,1413.28,552.27,47.67,521.13,8.4617
89,173,44,0,642.76,1593.25,1412.62,551.45,47.6,521.15,8.4612
89,174,43,0,643.13,1589.33,1415.61,553.27,47.64,521.16,8.4372
89,175,42,0,642.82,1592.73,1409.28,552.79,47.58,520.86,8.5085
89,176,41,0,642.91,1595.34,1418.61,552.54,47.7,521.75,8.4305
89,177,40,0,643.15,1589.87,1406.56,552.69,47.68,520.72,8.45
89,178,39,0,643.48,1593.15,1414.54,552.26,47.85,520.83,8.4597
89,179,38,0,643.38,1589.92,1411.76,552.86,47.84,520.9,8.4672
89,180,37,0,642.85,1598.1,1413.79,553.33,47.85,521.36,8.4457
89,181,36,0,642.9,1588.15,1409.11,552.58,47.69,520.87,8.4799
89,182,35,0,643.56,1596.13,1418.43,553.15,47.77,521.08,8.4739
89,183,34,0,642.95,1595.04,1413.45,552.69,47.7,520.04,8.4488
89,184,33,0,642.45,1595.17,1411.05,552.15,47.78,520.6,8.468
89,185,32,0,642.84,1599.19,1418.51,551.82,47.83,520.9,8.4467
89,186,31,0,642.9,1596.8,1418.5,553.03,47.79,520.18,8.4606
89,187,30,1,642.96,1589.55,1420.85,552.3,47.67,520.8,8.476
89,188,29,1,643.3,1604.83,1411.74,552.93,47.92,520.85,8.4641
89,189,28,1,643.1,1584.4,1415.77,552.31,47.75,520.96,8.4689
89,190,27,1,642.89,1594.55,1420.09,552.31,47.72,520.91,8.4662
89,191,26,1,643.4,1595.43,1412.1,552.49,47.94,520.36,8.4703
89,192,25,1,642.84,1597.03,1420.85,552.57,47.79,520.74,8.4762
89,193,24,1,643.29,1593.05,1416.22,552.76,47.65,520.78,8.4662
89,194,23,1,643.36,1588.51,1413.85,552.38,47.82,520.69,8.4624
89,195,22,1,643.12,1600.09,1419.15,552.23,47.74,520.25,8.5063
89,196,21,1,643.52,1596.3,1421.22,551.61,47.9,520.0,8.4903
89,197,20,1,643.3,1600.02,1421.18,552.91,48.01,520.48,8.5029
89,198,19,1,642.86,1604.79,1424.43,552.95,47.92,519.58,8.5067
89,199,18,1,643.36,1600.86,1421.55,552.06,48.16,520.15,8.5341
89,200,17,1,643.68,1596.87,1430.57,552.48,47.77,520.6,8.4889
89,201,16,1,643.13,1596.76,1419.0,551.71,47.96,520.45,8.487
89,202,15,1,643.35,1606.57,1428.24,551.17,47.94,519.93,8.5091
89,203,14,1,644.08,1600.49,1424.47,551.92,48.09,519.95,8.5512
89,204,13,1,644.18,1601.77,1421.7,552.14,48.01,520.2,8.4965
89,205,12,1,643.08,1591.69,1420.89,551.89,48.09,520.12,8.4739
89,206,11,1,643.32,1597.98,1421.76,552.3,48.2,519.95,8.5319
89,207,10,1,643.46,1606.5,1428.42,551.22,47.8,520.07,8.4962
89,208,9,1,643.47,1596.54,1422.41,551.76,47.98,519.84,8.5044
89,209,8,1,643.7,1605.06,1430.72,551.78,48.02,519.84,8.5577
89,210,7,1,643.44,1599.78,1430.95,551.88,48.08,519.71,8.5016
89,211,6,1,643.33,1599.81,1429.88,551.31,48.04,520.36,8.5125
89,212,5,1,643.21,1598.68,1432.5,550.91,47.96,519.66,8.4891
89,213,4,1,643.49,1604.45,1426.52,550.85,48.16,519.63,8.534
89,214,3,1,643.24,1596.72,1426.05,551.15,47.99,519.7,8.5041
89,215,2,1,643.39,1603.19,1430.73,551.09,48.18,519.49,8.5356
89,216,1,1,643.6,1604.76,1427.66,551.46,48.02,519.68,8.5259
89,217,0,1,643.18,1603.61,1431.32,551.03,48.39,519.86,8.4936
90,1,153,0,642.34,1584.51,1394.55,553.98,47.06,521.98,8.4261
90,2,152,0,642.33,1589.07,1402.94,555.05,47.21,522.44,8.4105
90,3,151,0,641.72,1587.88,1393.65,554.24,47.13,522.62,8.4002
90,4,150,0,642.22,1585.07,1403.89,554.01,47.27,522.23,8.4205
90,5,149,0,641.79,1584.47,1402.97,554.4,47.1,522.38,8.423
90,6,148,0,642.57,1587.95,1395.4,554.28,47.24,522.11,8.4162
90,7,147,0,642.48,1581.21,1400.42,553.48,47.25,521.87,8.3672
90,8,146,0,642.85,1587.27,1402.67,554.79,47.29,522.3,8.4237
90,9,145,0,642.14,1580.05,1399.4,554.27,47.21,522.86,8.419
90,10,144,0,642.21,1584.76,1391.16,553.88,47.08,522.19,8.3768
90,11,143,0,642.11,1579.96,1395.12,554.86,47.34,522.04,8.4079
90,12,142,0,642.02,1586.89,1400.67,553.66,47.16,522.32,8.405
90,13,141,0,642.74,1586.99,1407.15,554.17,47.4,522.12,8.3769
90,14,140,0,642.28,1585.37,1400.2,554.28,47.26,522.01,8.3701
90,15,139,0,642.13,1588.19,1392.74,554.09,47.12,522.32,8.3911
90,16,138,0,642.35,1582.18,1403.28,554.19,47.09,522.5,8.4098
90,17,137,0,642.5,1584.17,1395.63,554.45,47.11,522.11,8.4297
90,18,136,0,642.65,1581.42,1400.43,554.28,47.3,521.83,8.4011
90,19,135,0,642.34,1585.95,1402.02,554.34,47.25,522.21,8.3823
90,20,134,0,641.92,1589.11,1401.89,554.68,47.11,522.7,8.4376
90,21,133,0,642.09,1589.21,1397.19,553.98,47.13,522.34,8.4033
90,22,132,0,642.42,1585.78,1396.95,554.28,47.56,522.38,8.3858
90,23,131,0,641.95,1586.65,1400.84,553.96,47.23,522.72,8.3966
90,24,130,0,642.45,1587.39,1399.11,554.89,47.22,522.53,8.4304
90,25,129,0,641.94,1584.47,1401.39,554.7,47.23,522.27,8.3865
90,26,128,0,642.08,1593.52,1397.96,554.08,47.35,522.05,8.4308
90,27,127,0,641.84,1584.55,1393.48,554.86,47.11,522.79,8.3742
90,28,126,0,642.91,1593.32,1395.81,555.02,47.23,522.45,8.4442
90,29,125,0,642.22,1591.19,1396.49,554.36,47.17,521.97,8.4096
90,30,124,0,642.73,1584.91,1397.01,554.05,47.39,522.19,8.415
90,31,123,0,642.61,1589.73,1396.23,553.6,47.1,522.48,8.4006
90,32,122,0,641.62,1588.54,1397.03,554.8,47.3,522.42,8.4365
90,33,121,0,642.45,1585.96,1406.16,553.72,47.15,522.93,8.4001
90,34,120,0,642.2,1578.13,1398.67,554.32,47.11,522.55,8.4001
90,35,119,0,641.99,1579.63,1398.09,554.97,47.19,521.97,8.4177
90,36,118,0,642.5,1588.42,1396.82,554.72,47.35,521.73,8.3984
90,37,117,0,642.45,1584.62,1402.89,554.55,47.15,522.11,8.4377
90,38,116,0,642.55,1578.62,1403.54,555.25,47.16,521.92,8.3889
90,39,115,0,642.57,1581.14,1396.09,553.56,47.09,522.17,8.4072
90,40,114,0,642.06,1582.11,1397.58,553.88,47.09,521.99,8.438
90,41,113,0,642.91,1590.05,1402.55,553.61,47.36,522.2,8.4406
90,42,112,0,642.24,1575.78,1402.82,553.98,47.23,521.85,8.4106
90,43,111,0,641.98,1592.87,1394.86,554.79,47.36,522.3,8.374
90,44,110,0,642.06,1584.53,1401.08,553.85,47.44,522.08,8.3676
90,45,109,0,642.1,1588.57,1395.36,553.19,47.23,521.95,8.4314
90,46,108,0,642.19,1587.09,1397.52,554.17,47.23,522.44,8.393
90,47,107,0,642.42,1580.04,1404.73,554.5,47.15,522.17,8.3911
90,48,106,0,641.56,1581.43,1392.44,554.34,47.41,522.45,8.4207
90,49,105,0,642.87,1587.54,1396.81,554.33,47.27,522.58,8.4252
90,50,104,0,642.12,1579.53,1391.38,554.5,47.33,522.53,8.4089
90,51,103,0,642.32,1589.24,1398.27,554.84,47.24,521.92,8.4259
90,52,102,0,641.9,1581.26,1398.37,554.3,47.42,522.2,8.3871
90,53,101,0,642.34,1587.55,1400.21,554.67,47.3,522.49,8.4298
90,54,100,0,642.54,1589.29,1399.51,554.05,47.32,522.75,8.3984
90,55,99,0,642.26,1584.84,1403.95,554.43,47.08,522.34,8.4026
90,56,98,0,642.29,1583.17,1400.04,553.93,46.97,522.69,8.4231
90,57,97,0,642.31,1583.16,1398.22,554.27,47.52,521.9,8.4275
90,58,96,0,641.91,1585.95,1402.0,553.75,47.22,522.53,8.3932
90,59,95,0,642.32,1588.81,1408.35,554.22,47.39,521.86,8.4272
90,60,94,0,642.18,1581.87,1408.81,554.09,47.53,522.18,8.3908
90,61,93,0,641.82,1581.87,1400.28,553.69,47.42,521.97,8.4081
90,62,92,0,642.26,1582.67,1393.41,554.24,47.24,521.93,8.3879
90,63,91,0,641.93,1585.6,1401.01,553.88,47.28,522.22,8.3914
90,64,90,0,642.08,1585.06,1403.93,553.77,47.34,522.31,8.42
90,65,89,0,642.49,1591.68,1398.09,554.58,47.12,522.07,8.4029
90,66,88,0,642.34,1585.77,1401.15,553.51,47.4,521.92,8.4455
90,67,87,0,642.12,1586.23,1401.71,553.87,47.24,522.12,8.4055
90,68,86,0,641.65,1587.27,1399.15,554.51,47.43,522.09,8.4262
90,69,85,0,642.03,1587.55,1396.75,554.51,47.33,522.51,8.4148
90,70,84,0,642.07,1588.61,1404.4,554.95,47.43,522.2,8.374
90,71,83,0,642.34,1587.84,1409.67,553.83,47.43,522.43,8.415
90,72,82,0,642.65,1587.7,1400.69,554.27,47.38,521.65,8.3957
90,73,81,0,642.38,1585.0,1401.65,553.68,47.19,522.09,8.3993
90,74,80,0,642.33,1577.86,1405.37,554.54,47.34,521.66,8.3894
90,75,79,0,642.78,1579.95,1395.81,554.13,47.22,522.29,8.425
90,76,78,0,642.64,1590.95,1401.33,553.73,47.41,522.1,8.358
90,77,77,0,642.68,1580.45,1399.25,553.5,47.35,521.51,8.4376
90,78,76,0,641.94,1579.86,1412.64,553.94,47.41,522.1,8.4569
90,79,75,0,641.8,1589.81,1399.43,553.62,47.31,522.05,8.4318
90,80,74,0,642.49,1590.17,1403.35,553.79,47.41,521.71,8.4198
90,81,73,0,642.37,1581.69,1398.67,553.74,47.29,522.05,8.4024
90,82,72,0,642.0,1587.16,1404.25,553.9,47.32,521.6,8.4319
90,83,71,0,642.37,1583.99,1405.97,553.18,47.6,522.01,8.4117
90,84,70,0,642.35,1585.39,1399.4,553.98,47.39,521.42,8.4064
90,85,69,0,642.55,1585.62,1400.34,553.58,47.53,521.82,8.3947
90,86,68,0,642.97,1588.35,1404.39,553.98,47.45,521.5,8.3852
90,87,67,0,642.2,1585.73,1404.79,554.28,47.62,522.52,8.4576
90,88,66,0,643.13,1592.57,1404.56,553.56,47.46,521.98,8.4175
90,89,65,0,642.57,1593.21,1404.5,553.92,47.3,522.26,8.4552
90,90,64,0,642.8,1586.35,1403.46,554.08,47.29,521.97,8.3917
90,91,63,0,642.54,1584.08,1399.36,554.03,47.51,521.94,8.4408
90,92,62,0,642.46,1585.07,1403.68,552.95,47.39,521.33,8.3943
90,93,61,0,642.76,1585.17,1408.8,554.22,47.56,521.63,8.4061
90,94,60,0,642.55,1583.31,1415.2,554.13,47.33,521.79,8.41
90,95,59,0,642.11,1595.76,1407.07,552.82,47.33,521.5,8.45
90,96,58,0,642.49,1587.71,1407.53,553.59,47.58,521.27,8.4128
90,97,57,0,641.96,1591.06,1414.76,553.99,47.4,521.79,8.4247
90,98,56,0,642.21,1582.66,1408.32,554.35,47.57,522.46,8.4487
90,99,55,0,642.76,1585.87,1397.45,553.8,47.39,521.83,8.4219
90,100,54,0,642.25,1591.09,1400.81,553.99,47.44,521.79,8.4266
90,101,53,0,642.53,1588.48,1405.43,553.7,47.52,521.21,8.4326
90,102,52,0,642.6,1589.53,1406.13,553.32,47.5,521.44,8.4374
90,103,51,0,642.12,1589.92,1404.3,553.1,47.18,521.44,8.4545
90,104,50,0,642.2,1583.49,1406.61,553.37,47.48,521.32,8.4399
90,105,49,0,642.58,1587.01,1405.73,552.96,47.47,521.16,8.4222
90,106,48,0,642.3,1582.62,1415.06,553.49,47.59,521.13,8.4311
90,107,47,0,641.99,1596.56,1406.53,553.36,47.51,521.59,8.4319
90,108,46,0,642.51,1586.34,1409.45,553.53,47.49,521.75,8.4464
90,109,45,0,642.65,1582.95,1406.44,553.59,47.5,521.02,8.451
90,110,44,0,643.06,1585.43,1411.78,554.28,47.57,520.75,8.4318
90,111,43,0,642.49,1584.94,1401.74,553.38,47.45,521.61,8.4647
90,112,42,0,642.8,1593.94,1405.98,552.94,47.52,521.01,8.4622
90,113,41,0,642.59,1591.1,1407.6,553.57,47.52,521.86,8.4438
90,114,40,0,643.25,1591.16,1407.1,553.14,47.64,521.29,8.4594
90,115,39,0,642.85,1582.97,1413.08,553.76,47.56,521.45,8.4443
90,116,38,0,642.68,1590.98,1403.74,552.82,47.7,521.0,8.4557
90,117,37,0,642.6,1598.13,1408.12,554.02,47.58,521.51,8.4777
90,118,36,0,642.46,1592.9,1409.57,553.58,47.4,520.99,8.4669
90,119,35,0,642.75,1591.07,1406.44,552.8,47.67,521.41,8.4786
90,120,34,0,643.56,1591.64,1417.51,553.19,47.65,521.68,8.439
90,121,33,0,642.33,1593.26,1410.16,553.77,47.48,521.58,8.4522
90,122,32,0,642.57,1597.06,1411.62,553.14,47.54,521.5,8.4617
90,123,31,0,642.45,1592.91,1411.66,552.79,47.51,520.84,8.4221
90,124,30,1,642.51,1593.37,1411.91,552.21,47.8,520.84,8.4538
90,125,29,1,642.93,1588.73,1411.49,552.48,47.66,521.23,8.4446
90,126,28,1,643.28,1592.31,1410.46,552.61,47.65,521.41,8.4516
90,127,27,1,642.82,1589.29,1411.92,553.45,47.7,521.52,8.4608
90,128,26,1,643.28,1591.68,1410.35,552.6,47.72,520.4,8.4913
90,129,25,1,642.78,1589.55,1414.24,552.07,47.78,520.56,8.5086
90,130,24,1,643.3,1591.33,1415.28,552.59,47.89,521.13,8.4506
90,131,23,1,643.2,1592.49,1415.12,552.8,47.81,521.35,8.4329
90,132,22,1,642.98,1598.45,1408.18,553.0,47.75,520.44,8.4751
90,133,21,1,642.87,1599.03,1408.64,551.96,47.72,520.55,8.4902
90,134,20,1,643.57,1596.94,1416.61,552.4,47.93,520.53,8.52
90,135,19,1,643.18,1596.82,1421.16,552.47,47.74,520.71,8.4828
90,136,18,1,642.67,1593.41,1420.16,552.26,47.94,520.19,8.5022
90,137,17,1,643.24,1598.25,1416.45,552.18,47.71,520.6,8.4928
90,138,16,1,643.0,1594.14,1413.53,552.33,47.82,520.5,8.4638
90,139,15,1,643.37,1591.83,1422.74,552.2,47.96,520.45,8.474
90,140,14,1,642.9,1596.24,1416.95,552.91,47.89,520.55,8.4654
90,141,13,1,643.79,1594.18,1417.43,551.64,48.05,520.67,8.479
90,142,12,1,643.16,1601.23,1422.81,551.58,48.03,520.13,8.4693
90,143,11,1,644.01,1597.86,1421.25,551.8,47.88,520.24,8.4907
90,144,10,1,643.35,1592.96,1413.4,552.22,47.93,520.2,8.4807
90,145,9,1,643.45,1598.26,1419.19,552.2,47.94,520.41,8.4987
90,146,8,1,643.35,1601.97,1419.16,552.49,48.06,519.87,8.5034
90,147,7,1,643.61,1599.66,1419.91,551.76,48.02,519.72,8.4767
90,148,6,1,643.24,1595.13,1421.9,551.9,48.05,520.3,8.5025
90,149,5,1,643.12,1596.89,1425.79,550.95,48.02,520.32,8.5015
90,150,4,1,643.6,1600.75,1420.57,551.07,48.11,519.95,8.4861
90,151,3,1,643.64,1594.85,1426.44,550.62,47.8,520.31,8.4937
90,152,2,1,644.0,1602.68,1422.35,551.75,48.09,519.35,8.5124
90,153,1,1,643.44,1609.33,1429.5,551.24,48.26,519.73,8.549
90,154,0,1,643.6,1598.79,1434.02,550.77,48.4,519.31,8.5637
91,1,134,0,643.41,1587.82,1411.03,554.53,47.69,521.44,8.4351
91,2,133,0,642.74,1584.56,1405.48,552.66,47.62,521.16,8.4032
91,3,132,0,642.61,1593.05,1409.55,553.16,47.49,521.41,8.4361
91,4,131,0,643.28,1594.84,1409.82,553.26,47.48,521.3,8.4591
91,5,130,0,643.03,1593.76,1406.69,553.24,47.49,521.45,8.4754
91,6,129,0,642.93,1596.45,1411.41,553.08,47.54,521.01,8.4826
91,7,128,0,643.0,1598.93,1408.83,553.63,47.73,521.27,8.399
91,8,127,0,642.82,1581.73,1411.72,552.44,47.54,521.14,8.475
91,9,126,0,643.29,1591.98,1406.03,553.25,47.64,521.17,8.4435
91,10,125,0,642.76,1590.23,1414.98,553.24,47.48,520.9,8.4314
91,11,124,0,643.02,1589.89,1411.35,553.03,47.73,520.28,8.4746
91,12,123,0,642.8,1586.86,1406.29,553.24,47.45,520.99,8.4439
91,13,122,0,642.81,1592.2,1409.2,552.88,47.67,521.64,8.4425
91,14,121,0,642.83,1587.13,1407.79,553.61,47.68,521.56,8.4199
91,15,120,0,642.05,1585.14,1410.76,553.69,47.81,521.34,8.4091
91,16,119,0,642.18,1589.4,1409.89,553.05,47.75,521.4,8.4486
91,17,118,0,643.25,1587.21,1417.97,553.3,47.7,521.39,8.481
91,18,117,0,642.81,1589.71,1407.15,553.72,47.57,521.14,8.4273
91,19,116,0,642.96,1591.9,1411.79,553.59,47.64,521.15,8.4309
91,20,115,0,642.74,1594.39,1404.18,552.95,47.59,520.85,8.4562
91,21,114,0,642.41,1589.23,1410.08,552.99,47.57,521.05,8.4249
91,22,113,0,642.28,1597.86,1412.68,553.43,47.72,520.86,8.4357
91,23,112,0,643.04,1598.96,1401.96,552.27,47.58,521.54,8.4753
91,24,111,0,643.32,1593.37,1418.55,552.56,47.57,521.17,8.4427
91,25,110,0,642.8,1589.91,1415.18,553.17,47.47,521.58,8.4806
91,26,109,0,642.27,1594.66,1411.07,552.57,47.69,521.21,8.5015
91,27,108,0,643.01,1585.92,1409.74,552.75,47.57,521.63,8.4622
91,28,107,0,642.17,1595.63,1408.2,553.07,47.62,521.17,8.4117
91,29,106,0,642.81,1597.33,1416.34,552.73,47.65,521.18,8.42
91,30,105,0,642.77,1594.94,1411.04,552.63,47.76,521.35,8.4689
91,31,104,0,643.14,1582.25,1411.22,553.08,47.64,521.13,8.4659
91,32,103,0,642.68,1595.51,1415.85,552.39,47.63,521.32,8.4983
91,33,102,0,642.98,1594.07,1412.48,553.11,47.66,521.19,8.4534
91,34,101,0,642.85,1584.26,1407.43,552.9,47.64,520.74,8.466
91,35,100,0,642.87,1591.82,1411.63,552.67,47.69,521.35,8.4763
91,36,99,0,642.64,1595.3,1409.01,553.49,47.53,521.69,8.4646
91,37,98,0,642.45,1589.87,1411.27,552.36,47.61,521.31,8.4764
91,38,97,0,642.42,1584.63,1416.45,552.82,47.75,521.77,8.4485
91,39,96,0,642.64,1591.45,1415.49,553.77,47.78,521.16,8.4393
